"","call","put","strike","Share","symbol","trade_date","ex_date","libor_rate","volatility","t","new_libor"
"7346",21.83,4.25,140,157.220001220703,"AAPL",2022-09-01,2022-12-16,0.023001,35.53,0.420634920634921,0.0429056619047619
"7347",21.5,4.95,140,157.960006713867,"AAPL",2022-09-02,2022-12-16,0.023001,35.725,0.416666666666667,0.0428243
"7348",20.65,5.15,140,154.529998779297,"AAPL",2022-09-06,2022-12-16,0.023001,36.609,0.400793650793651,0.0424988523809524
"7349",21.87,4.46,140,154.529998779297,"AAPL",2022-09-07,2022-12-16,0.023001,35.523,0.396825396825397,0.0424174904761905
"7350",19.7,4.7,140,155.960006713867,"AAPL",2022-09-08,2022-12-16,0.023001,34.943,0.392857142857143,0.0423361285714286
"7351",22.29,3.84,140,154.460006713867,"AAPL",2022-09-09,2022-12-16,0.023001,34.515,0.388888888888889,0.0422547666666667
"7352",27.49,2.91,140,163.429992675781,"AAPL",2022-09-12,2022-12-16,0.023001,35.993,0.376984126984127,0.042010680952381
"7353",19.97,5.1,140,163.429992675781,"AAPL",2022-09-13,2022-12-16,0.023001,36.993,0.373015873015873,0.041929319047619
"7354",21,4.5,140,153.839996337891,"AAPL",2022-09-14,2022-12-16,0.023001,36.485,0.369047619047619,0.0418479571428571
"7355",18.75,5.31,140,155.309997558594,"AAPL",2022-09-15,2022-12-16,0.023001,36.471,0.365079365079365,0.0417665952380952
"7356",17.9,6.1,140,152.369995117188,"AAPL",2022-09-16,2022-12-16,0.023001,38.041,0.361111111111111,0.0416852333333333
"7357",20.18,4.78,140,154.479995727539,"AAPL",2022-09-19,2022-12-16,0.023001,37.49,0.349206349206349,0.0414411476190476
"7358",22.04,4.35,140,154.479995727539,"AAPL",2022-09-20,2022-12-16,0.023001,38.264,0.345238095238095,0.0413597857142857
"7359",20.2,5.25,140,156.899993896484,"AAPL",2022-09-21,2022-12-16,0.023001,39.01,0.341269841269841,0.0412784238095238
"7360",19.4,5.32,140,153.720001220703,"AAPL",2022-09-22,2022-12-16,0.023001,38.051,0.337301587301587,0.0411970619047619
"7361",17.1,6,140,152.740005493164,"AAPL",2022-09-23,2022-12-16,0.023001,38.395,0.333333333333333,0.0411157
"7362",18.23,6.05,140,150.770004272461,"AAPL",2022-09-26,2022-12-16,0.023001,39.69,0.321428571428571,0.0408716142857143
"7363",18.51,5.82,140,150.770004272461,"AAPL",2022-09-27,2022-12-16,0.023001,40.189,0.317460317460317,0.0407902523809524
"7364",16.8,6.04,140,151.759994506836,"AAPL",2022-09-28,2022-12-16,0.023001,39.431,0.313492063492063,0.0407088904761905
"7365",12.15,8.85,140,149.839996337891,"AAPL",2022-09-29,2022-12-16,0.023001,39.769,0.30952380952381,0.0406275285714286
"7366",9.5,10.48,140,142.479995727539,"AAPL",2022-09-30,2022-12-16,0.023001,39.19,0.305555555555556,0.0405461666666667
"7367",11.26,8.05,140,142.449996948242,"AAPL",2022-10-03,2022-12-16,0.023001,37.556,0.293650793650794,0.040302080952381
"7368",13.28,6.45,140,142.449996948242,"AAPL",2022-10-04,2022-12-16,0.023001,37.112,0.28968253968254,0.040220719047619
"7369",13.42,6.46,140,146.100006103516,"AAPL",2022-10-05,2022-12-16,0.023001,37.625,0.285714285714286,0.0401393571428571
"7370",13.22,6.9,140,146.399993896484,"AAPL",2022-10-06,2022-12-16,0.023001,38.224,0.281746031746032,0.0400579952380952
"7371",9.86,8.95,140,145.429992675781,"AAPL",2022-10-07,2022-12-16,0.023001,38.277,0.277777777777778,0.0399766333333333
"7372",10,8.85,140,140.419998168945,"AAPL",2022-10-10,2022-12-16,0.023001,39.427,0.265873015873016,0.0397325476190476
"7373",9.05,9.5,140,140.419998168945,"AAPL",2022-10-11,2022-12-16,0.023001,39.124,0.261904761904762,0.0396511857142857
"7374",20.834,20.274,175,148.350006103516,"JNJ",2020-09-14,2023-01-20,0.032972,NA,3.4047619047619,0.0437738095238095
"7375",20.809,20.668,175,148.350006103516,"JNJ",2020-09-15,2023-01-20,0.032972,NA,3.40079365079365,0.0437806349206349
"7376",20.937,20.158,175,148.889999389648,"JNJ",2020-09-16,2023-01-20,0.032972,NA,3.3968253968254,0.0437874603174603
"7377",20.772,19.964,175,148.399993896484,"JNJ",2020-09-17,2023-01-20,0.032972,NA,3.39285714285714,0.0437942857142857
"7378",20.793,19.71,175,147.169998168945,"JNJ",2020-09-18,2023-01-20,0.032972,NA,3.38888888888889,0.0438011111111111
"7379",20.813,20.353,175,145.100006103516,"JNJ",2020-09-21,2023-01-20,0.032972,NA,3.37698412698413,0.0438215873015873
"7380",21.796,20.191,175,145.100006103516,"JNJ",2020-09-22,2023-01-20,0.032972,NA,3.37301587301587,0.0438284126984127
"7381",21.232,20.903,175,144.210006713867,"JNJ",2020-09-23,2023-01-20,0.032972,NA,3.36904761904762,0.0438352380952381
"7382",21.683,21.565,175,144.440002441406,"JNJ",2020-09-24,2023-01-20,0.032972,NA,3.36507936507937,0.0438420634920635
"7383",22.609,22.163,175,144.669998168945,"JNJ",2020-09-25,2023-01-20,0.032972,NA,3.36111111111111,0.0438488888888889
"7384",22.471,21.65,175,147.110000610352,"JNJ",2020-09-28,2023-01-20,0.032972,NA,3.34920634920635,0.0438693650793651
"7385",22.527,22.394,175,147.110000610352,"JNJ",2020-09-29,2023-01-20,0.032972,NA,3.3452380952381,0.0438761904761905
"7386",21.53,21.528,175,147.059997558594,"JNJ",2020-09-30,2023-01-20,0.032972,NA,3.34126984126984,0.0438830158730159
"7387",22.509,21.814,175,148.880004882812,"JNJ",2020-10-01,2023-01-20,0.032972,NA,3.33730158730159,0.0438898412698413
"7388",22.893,21.666,175,147.320007324219,"JNJ",2020-10-02,2023-01-20,0.032972,NA,3.33333333333333,0.0438966666666667
"7389",22.337,21.99,175,148.229995727539,"JNJ",2020-10-05,2023-01-20,0.032972,NA,3.32142857142857,0.0439171428571429
"7390",22.625,22.92,175,148.229995727539,"JNJ",2020-10-06,2023-01-20,0.032972,NA,3.31746031746032,0.0439239682539683
"7391",22.649,21.685,175,146.259994506836,"JNJ",2020-10-07,2023-01-20,0.032972,NA,3.31349206349206,0.0439307936507937
"7392",22.983,22.033,175,147.880004882812,"JNJ",2020-10-08,2023-01-20,0.032972,NA,3.30952380952381,0.0439376190476191
"7393",22.241,21.741,175,148.889999389648,"JNJ",2020-10-09,2023-01-20,0.032972,NA,3.30555555555556,0.0439444444444444
"7394",21.971,21.648,175,151.839996337891,"JNJ",2020-10-12,2023-01-20,0.032972,9.65,3.29365079365079,0.0439649206349206
"7395",21.523,21.653,175,151.839996337891,"JNJ",2020-10-13,2023-01-20,0.032972,9.16,3.28968253968254,0.043971746031746
"7396",21.287,21.003,175,148.360000610352,"JNJ",2020-10-14,2023-01-20,0.032972,NA,3.28571428571429,0.0439785714285714
"7397",21.386,21.036,175,148.100006103516,"JNJ",2020-10-15,2023-01-20,0.032972,NA,3.28174603174603,0.0439853968253968
"7398",20.962,21.041,175,147.190002441406,"JNJ",2020-10-16,2023-01-20,0.032972,NA,3.27777777777778,0.0439922222222222
"7399",21.315,21.215,175,144.320007324219,"JNJ",2020-10-19,2023-01-20,0.032972,7,3.26587301587302,0.0440126984126984
"7400",21.326,21.073,175,144.320007324219,"JNJ",2020-10-20,2023-01-20,0.032972,NA,3.26190476190476,0.0440195238095238
"7401",21.432,21.124,175,144.550003051758,"JNJ",2020-10-21,2023-01-20,0.032972,NA,3.25793650793651,0.0440263492063492
"7402",21.371,21.255,175,143.929992675781,"JNJ",2020-10-22,2023-01-20,0.032972,NA,3.25396825396825,0.0440331746031746
"7403",21.354,21.468,175,145.080001831055,"JNJ",2020-10-23,2023-01-20,0.032972,NA,3.25,0.04404
"7404",21.365,21.881,175,143.970001220703,"JNJ",2020-10-26,2023-01-20,0.032972,NA,3.23809523809524,0.0440604761904762
"7405",21.499,21.634,175,143.149993896484,"JNJ",2020-10-27,2023-01-20,0.032972,NA,3.23412698412698,0.0440673015873016
"7406",22.043,22.54,175,138.360000610352,"JNJ",2020-10-28,2023-01-20,0.032972,NA,3.23015873015873,0.044074126984127
"7407",22.068,21.422,175,137.190002441406,"JNJ",2020-10-29,2023-01-20,0.032972,NA,3.22619047619048,0.0440809523809524
"7408",22.135,22.304,175,137.110000610352,"JNJ",2020-10-30,2023-01-20,0.032972,NA,3.22222222222222,0.0440877777777778
"7409",21.649,21.529,175,138.690002441406,"JNJ",2020-11-02,2023-01-20,0.032972,NA,3.21031746031746,0.044108253968254
"7410",21.752,21.16,175,138.5,"JNJ",2020-11-03,2023-01-20,0.032972,NA,3.20634920634921,0.0441150793650794
"7411",21.405,21.309,175,139.399993896484,"JNJ",2020-11-04,2023-01-20,0.032972,NA,3.20238095238095,0.0441219047619048
"7412",21.751,21.72,175,139.759994506836,"JNJ",2020-11-05,2023-01-20,0.032972,NA,3.1984126984127,0.0441287301587302
"7413",21.537,20.709,175,142.25,"JNJ",2020-11-06,2023-01-20,0.032972,NA,3.19444444444444,0.0441355555555556
"7414",20.251,20.615,175,146.080001831055,"JNJ",2020-11-09,2023-01-20,0.032972,NA,3.18253968253968,0.0441560317460317
"7415",20.181,21.89,175,148.279998779297,"JNJ",2020-11-10,2023-01-20,0.032972,NA,3.17857142857143,0.0441628571428571
"7416",20.61,20.489,175,147.800003051758,"JNJ",2020-11-11,2023-01-20,0.032972,NA,3.17460317460317,0.0441696825396825
"7417",21.003,20.687,175,148.300003051758,"JNJ",2020-11-12,2023-01-20,0.032972,NA,3.17063492063492,0.0441765079365079
"7418",20.433,20.068,175,149.899993896484,"JNJ",2020-11-13,2023-01-20,0.032972,NA,3.16666666666667,0.0441833333333333
"7419",20.265,20.286,175,150.850006103516,"JNJ",2020-11-16,2023-01-20,0.032972,NA,3.1547619047619,0.0442038095238095
"7420",20.81,20.542,175,149.350006103516,"JNJ",2020-11-17,2023-01-20,0.032972,7.7,3.15079365079365,0.0442106349206349
"7421",20.173,21.01,175,147.369995117188,"JNJ",2020-11-18,2023-01-20,0.032972,NA,3.1468253968254,0.0442174603174603
"7422",20.758,21.157,175,147.139999389648,"JNJ",2020-11-19,2023-01-20,0.032972,6.5,3.14285714285714,0.0442242857142857
"7423",20.724,20.491,175,146.360000610352,"JNJ",2020-11-20,2023-01-20,0.032972,7,3.13888888888889,0.0442311111111111
"7424",20.726,20.982,175,143.869995117188,"JNJ",2020-11-23,2023-01-20,0.032972,NA,3.12698412698413,0.0442515873015873
"7425",20.578,20.025,175,NA,"JNJ",2020-11-24,2023-01-20,0.032972,NA,3.12301587301587,0.0442584126984127
"7426",19.938,20.367,175,143.679992675781,"JNJ",2020-11-25,2023-01-20,0.032972,NA,3.11904761904762,0.0442652380952381
"7427",20.261,21.001,175,144,"JNJ",2020-11-27,2023-01-20,0.032972,NA,3.11111111111111,0.0442788888888889
"7428",21.297,20.436,175,144.679992675781,"JNJ",2020-11-30,2023-01-20,0.032972,NA,3.09920634920635,0.0442993650793651
"7429",20.783,19.917,175,147.449996948242,"JNJ",2020-12-01,2023-01-20,0.032972,NA,3.0952380952381,0.0443061904761905
"7430",21.028,20.835,175,148.139999389648,"JNJ",2020-12-02,2023-01-20,0.032972,NA,3.09126984126984,0.0443130158730159
"7431",21.941,20.721,175,149,"JNJ",2020-12-03,2023-01-20,0.032972,NA,3.08730158730159,0.0443198412698413
"7432",21.791,20.67,175,150.270004272461,"JNJ",2020-12-04,2023-01-20,0.032972,8.2,3.08333333333333,0.0443266666666667
"7433",21.503,21.2,175,148.970001220703,"JNJ",2020-12-07,2023-01-20,0.032972,7.9,3.07142857142857,0.0443471428571429
"7434",21.177,21.434,175,151.550003051758,"JNJ",2020-12-08,2023-01-20,0.032972,8.16,3.06746031746032,0.0443539682539683
"7435",21.232,21.438,175,153.100006103516,"JNJ",2020-12-09,2023-01-20,0.032972,NA,3.06349206349206,0.0443607936507937
"7436",21.877,20.921,175,152.25,"JNJ",2020-12-10,2023-01-20,0.032972,NA,3.05952380952381,0.0443676190476191
"7437",21.622,21.569,175,152.949996948242,"JNJ",2020-12-11,2023-01-20,0.032972,NA,3.05555555555556,0.0443744444444444
"7438",21.838,21.595,175,149.070007324219,"JNJ",2020-12-14,2023-01-20,0.032972,NA,3.04365079365079,0.0443949206349206
"7439",21.494,21.367,175,150.570007324219,"JNJ",2020-12-15,2023-01-20,0.032972,8.9,3.03968253968254,0.044401746031746
"7440",22.117,20.578,175,149.669998168945,"JNJ",2020-12-16,2023-01-20,0.032972,NA,3.03571428571429,0.0444085714285714
"7441",21.629,21.475,175,153.619995117188,"JNJ",2020-12-17,2023-01-20,0.032972,NA,3.03174603174603,0.0444153968253968
"7442",21.821,21.175,175,154.509994506836,"JNJ",2020-12-18,2023-01-20,0.032972,9.4,3.02777777777778,0.0444222222222222
"7443",21.026,21.578,175,153.020004272461,"JNJ",2020-12-21,2023-01-20,0.032972,NA,3.01587301587302,0.0444426984126984
"7444",22.01,21.377,175,152.720001220703,"JNJ",2020-12-22,2023-01-20,0.032972,NA,3.01190476190476,0.0444495238095238
"7445",21.912,21.476,175,151.940002441406,"JNJ",2020-12-23,2023-01-20,0.032972,NA,3.00793650793651,0.0444563492063492
"7446",21.1,21.887,175,152.470001220703,"JNJ",2020-12-24,2023-01-20,0.032972,NA,3.00396825396825,0.0444631746031746
"7447",21.774,21.437,175,153.190002441406,"JNJ",2020-12-28,2023-01-20,0.032972,NA,2.98809523809524,0.0444933333333333
"7448",21.519,21.932,175,154.139999389648,"JNJ",2020-12-29,2023-01-20,0.032972,NA,2.98412698412698,0.0445011111111111
"7449",22.053,20.948,175,156.050003051758,"JNJ",2020-12-30,2023-01-20,0.032972,10.49,2.98015873015873,0.0445088888888889
"7450",21.875,21.752,175,157.380004882812,"JNJ",2020-12-31,2023-01-20,0.032972,NA,2.97619047619048,0.0445166666666667
"7451",22.057,21.472,175,156.5,"JNJ",2021-01-04,2023-01-20,0.032972,NA,2.96031746031746,0.0445477777777778
"7452",22.609,21.763,175,158.339996337891,"JNJ",2021-01-05,2023-01-20,0.032972,NA,2.95634920634921,0.0445555555555556
"7453",21.435,21.536,175,159.830001831055,"JNJ",2021-01-06,2023-01-20,0.032972,NA,2.95238095238095,0.0445633333333333
"7454",21.95,21.792,175,160.369995117188,"JNJ",2021-01-07,2023-01-20,0.032972,9.7,2.9484126984127,0.0445711111111111
"7455",22.141,21.349,175,160.039993286133,"JNJ",2021-01-08,2023-01-20,0.032972,11.75,2.94444444444444,0.0445788888888889
"7456",22.383,22.04,175,159.369995117188,"JNJ",2021-01-11,2023-01-20,0.032972,NA,2.93253968253968,0.0446022222222222
"7457",22.619,22.055,175,158.130004882812,"JNJ",2021-01-12,2023-01-20,0.032972,NA,2.92857142857143,0.04461
"7458",22.97,22.264,175,157.889999389648,"JNJ",2021-01-13,2023-01-20,0.032972,NA,2.92460317460317,0.0446177777777778
"7459",22.716,21.961,175,160.649993896484,"JNJ",2021-01-14,2023-01-20,0.032972,12.5,2.92063492063492,0.0446255555555556
"7460",23.012,21.667,175,160.300003051758,"JNJ",2021-01-15,2023-01-20,0.032972,NA,2.91666666666667,0.0446333333333333
"7461",22.51,22.429,175,162.779998779297,"JNJ",2021-01-19,2023-01-20,0.032972,13,2.90079365079365,0.0446644444444444
"7462",22.819,22.476,175,162.380004882812,"JNJ",2021-01-20,2023-01-20,0.032972,14.49,2.8968253968254,0.0446722222222222
"7463",23.035,22.93,175,161.729995727539,"JNJ",2021-01-21,2023-01-20,0.032972,13.67,2.89285714285714,0.04468
"7464",23.462,23.503,175,163.550003051758,"JNJ",2021-01-22,2023-01-20,0.032972,14.2,2.88888888888889,0.0446877777777778
"7465",24.278,24.77,175,165.979995727539,"JNJ",2021-01-25,2023-01-20,0.032972,16,2.87698412698413,0.0447111111111111
"7466",24.024,24.254,175,170.479995727539,"JNJ",2021-01-26,2023-01-20,0.032972,19.21,2.87301587301587,0.0447188888888889
"7467",24.593,24.349,175,167.880004882812,"JNJ",2021-01-27,2023-01-20,0.032972,18.1,2.86904761904762,0.0447266666666667
"7468",24.182,24.147,175,169.160003662109,"JNJ",2021-01-28,2023-01-20,0.032972,19,2.86507936507937,0.0447344444444444
"7469",24.912,24.811,175,163.130004882812,"JNJ",2021-01-29,2023-01-20,0.032972,15.65,2.86111111111111,0.0447422222222222
"7470",24.263,24.271,175,162.710006713867,"JNJ",2021-02-01,2023-01-20,0.032972,15,2.84920634920635,0.0447655555555556
"7471",23.776,23.41,175,161.25,"JNJ",2021-02-02,2023-01-20,0.032972,14.5,2.8452380952381,0.0447733333333333
"7472",23.43,23.213,175,160.5,"JNJ",2021-02-03,2023-01-20,0.032972,13,2.84126984126984,0.0447811111111111
"7473",22.817,22.451,175,161.990005493164,"JNJ",2021-02-04,2023-01-20,0.032972,NA,2.83730158730159,0.0447888888888889
"7474",23.353,22.992,175,164.449996948242,"JNJ",2021-02-05,2023-01-20,0.032972,NA,2.83333333333333,0.0447966666666667
"7475",22.935,23.554,175,164.919998168945,"JNJ",2021-02-08,2023-01-20,0.032972,NA,2.82142857142857,0.04482
"7476",23.485,22.926,175,166.270004272461,"JNJ",2021-02-09,2023-01-20,0.032972,15.7,2.81746031746032,0.0448277777777778
"7477",23.292,23.124,175,166.809997558594,"JNJ",2021-02-10,2023-01-20,0.032972,NA,2.81349206349206,0.0448355555555556
"7478",23.65,23.036,175,166.059997558594,"JNJ",2021-02-11,2023-01-20,0.032972,NA,2.80952380952381,0.0448433333333333
"7479",22.761,23.456,175,166.580001831055,"JNJ",2021-02-12,2023-01-20,0.032972,16.15,2.80555555555556,0.0448511111111111
"7480",22.902,22.997,175,165.070007324219,"JNJ",2021-02-16,2023-01-20,0.032972,NA,2.78968253968254,0.0448822222222222
"7481",23.343,24.052,175,165.660003662109,"JNJ",2021-02-17,2023-01-20,0.032972,15,2.78571428571429,0.04489
"7482",22.859,22.877,175,165.740005493164,"JNJ",2021-02-18,2023-01-20,0.032972,15.7,2.78174603174603,0.0448977777777778
"7483",23.237,22.779,175,162.979995727539,"JNJ",2021-02-19,2023-01-20,0.032972,NA,2.77777777777778,0.0449055555555556
"7484",24.63,23.244,175,161.869995117188,"JNJ",2021-02-22,2023-01-20,0.032972,15.9,2.76587301587302,0.0449288888888889
"7485",23.496,23.174,175,NA,"JNJ",2021-02-23,2023-01-20,0.032972,NA,2.76190476190476,0.0449366666666667
"7486",23.917,22.997,175,162.589996337891,"JNJ",2021-02-24,2023-01-20,0.032972,NA,2.75793650793651,0.0449444444444444
"7487",24.237,23.746,175,162.759994506836,"JNJ",2021-02-25,2023-01-20,0.032972,NA,2.75396825396825,0.0449522222222222
"7488",23.632,23.28,175,158.460006713867,"JNJ",2021-02-26,2023-01-20,0.032972,NA,2.75,0.04496
"7489",22.811,23.347,175,159.320007324219,"JNJ",2021-03-01,2023-01-20,0.032972,12.87,2.73809523809524,0.0449833333333333
"7490",22.31,22.318,175,159.020004272461,"JNJ",2021-03-02,2023-01-20,0.032972,11.51,2.73412698412698,0.0449911111111111
"7491",22.603,22.019,175,156.220001220703,"JNJ",2021-03-03,2023-01-20,0.032972,11.39,2.73015873015873,0.0449988888888889
"7492",23.384,22.233,175,153.070007324219,"JNJ",2021-03-04,2023-01-20,0.032972,9.95,2.72619047619048,0.0450066666666667
"7493",22.224,22.307,175,156.100006103516,"JNJ",2021-03-05,2023-01-20,0.032972,NA,2.72222222222222,0.0450144444444444
"7494",21.879,22.582,175,157.399993896484,"JNJ",2021-03-08,2023-01-20,0.032972,NA,2.71031746031746,0.0450377777777778
"7495",22.611,20.99,175,157.699996948242,"JNJ",2021-03-09,2023-01-20,0.032972,11.4,2.70634920634921,0.0450455555555556
"7496",21.985,21.103,175,159.149993896484,"JNJ",2021-03-10,2023-01-20,0.032972,11.23,2.70238095238095,0.0450533333333333
"7497",21.763,22.389,175,159.139999389648,"JNJ",2021-03-11,2023-01-20,0.032972,11.37,2.6984126984127,0.0450611111111111
"7498",20.832,20.94,175,159.600006103516,"JNJ",2021-03-12,2023-01-20,0.032972,NA,2.69444444444444,0.0450688888888889
"7499",21.704,21.924,175,160.419998168945,"JNJ",2021-03-15,2023-01-20,0.032972,NA,2.68253968253968,0.0450922222222222
"7500",21.287,21.529,175,161.369995117188,"JNJ",2021-03-16,2023-01-20,0.032972,NA,2.67857142857143,0.0451
"7501",21.191,21.756,175,160.770004272461,"JNJ",2021-03-17,2023-01-20,0.032972,NA,2.67460317460317,0.0451077777777778
"7502",22.003,20.123,175,160.470001220703,"JNJ",2021-03-18,2023-01-20,0.032972,NA,2.67063492063492,0.0451155555555556
"7503",21.451,20.61,175,160.039993286133,"JNJ",2021-03-19,2023-01-20,0.032972,NA,2.66666666666667,0.0451233333333333
"7504",20.134,19.673,175,160.5,"JNJ",2021-03-22,2023-01-20,0.032972,10.64,2.6547619047619,0.0451466666666667
"7505",20.889,19.488,175,160.350006103516,"JNJ",2021-03-23,2023-01-20,0.032972,NA,2.65079365079365,0.0451544444444444
"7506",20.016,19.558,175,161.910003662109,"JNJ",2021-03-24,2023-01-20,0.032972,10.73,2.6468253968254,0.0451622222222222
"7507",19.342,20.058,175,161.970001220703,"JNJ",2021-03-25,2023-01-20,0.032972,11.05,2.64285714285714,0.04517
"7508",19.61,19.828,175,164.929992675781,"JNJ",2021-03-26,2023-01-20,0.032972,11.08,2.63888888888889,0.0451777777777778
"7509",18.764,19.438,175,166.039993286133,"JNJ",2021-03-29,2023-01-20,0.032972,12.01,2.62698412698413,0.0452011111111111
"7510",18.44,18.905,175,166.039993286133,"JNJ",2021-03-30,2023-01-20,0.032972,11.55,2.62301587301587,0.0452088888888889
"7511",19.311,19.699,175,165.009994506836,"JNJ",2021-03-31,2023-01-20,0.032972,NA,2.61904761904762,0.0452166666666667
"7512",19.136,19.191,175,164.350006103516,"JNJ",2021-04-01,2023-01-20,0.032972,10.35,2.61507936507937,0.0452244444444444
"7513",18.743,19.068,175,163.429992675781,"JNJ",2021-04-05,2023-01-20,0.032972,10.2,2.59920634920635,0.0452555555555556
"7514",17.756,19.047,175,163.429992675781,"JNJ",2021-04-06,2023-01-20,0.032972,NA,2.5952380952381,0.0452633333333333
"7515",18.183,18.267,175,163.389999389648,"JNJ",2021-04-07,2023-01-20,0.032972,NA,2.59126984126984,0.0452711111111111
"7516",17.792,18.295,175,163.610000610352,"JNJ",2021-04-08,2023-01-20,0.032972,NA,2.58730158730159,0.0452788888888889
"7517",19.142,18.608,175,162.970001220703,"JNJ",2021-04-09,2023-01-20,0.032972,8.54,2.58333333333333,0.0452866666666667
"7518",18.492,18.815,175,161.639999389648,"JNJ",2021-04-12,2023-01-20,0.032972,9,2.57142857142857,0.04531
"7519",18.761,19.992,175,161.639999389648,"JNJ",2021-04-13,2023-01-20,0.032972,8.9,2.56746031746032,0.0453177777777778
"7520",19.556,18.538,175,159.479995727539,"JNJ",2021-04-14,2023-01-20,0.032972,8.5,2.56349206349206,0.0453255555555556
"7521",18.616,19.194,175,159.919998168945,"JNJ",2021-04-15,2023-01-20,0.032972,9.5,2.55952380952381,0.0453333333333333
"7522",19.092,18.045,175,160.389999389648,"JNJ",2021-04-16,2023-01-20,0.032972,NA,2.55555555555556,0.0453411111111111
"7523",19.276,18.787,175,162.690002441406,"JNJ",2021-04-19,2023-01-20,0.032972,9.55,2.54365079365079,0.0453644444444444
"7524",18.821,19.184,175,162.690002441406,"JNJ",2021-04-20,2023-01-20,0.032972,11.7,2.53968253968254,0.0453722222222222
"7525",19.151,18.682,175,166.479995727539,"JNJ",2021-04-21,2023-01-20,0.032972,NA,2.53571428571429,0.04538
"7526",18.864,19.239,175,166.589996337891,"JNJ",2021-04-22,2023-01-20,0.032972,NA,2.53174603174603,0.0453877777777778
"7527",19.194,18.23,175,165.179992675781,"JNJ",2021-04-23,2023-01-20,0.032972,NA,2.52777777777778,0.0453955555555556
"7528",19.391,19.045,175,164.119995117188,"JNJ",2021-04-26,2023-01-20,0.032972,10.4,2.51587301587302,0.0454188888888889
"7529",19.517,19.075,175,164.119995117188,"JNJ",2021-04-27,2023-01-20,0.032972,10.25,2.51190476190476,0.0454266666666667
"7530",19.783,18.204,175,163.179992675781,"JNJ",2021-04-28,2023-01-20,0.032972,9.45,2.50793650793651,0.0454344444444444
"7531",19.773,19.478,175,161.979995727539,"JNJ",2021-04-29,2023-01-20,0.032972,NA,2.50396825396825,0.0454422222222222
"7532",19.323,20.19,175,164.199996948242,"JNJ",2021-04-30,2023-01-20,0.032972,10.21,2.5,0.04545
"7533",18.83,18.627,175,165.210006713867,"JNJ",2021-05-03,2023-01-20,0.032972,NA,2.48809523809524,0.0454733333333333
"7534",19.464,18.705,175,165.210006713867,"JNJ",2021-05-04,2023-01-20,0.032972,10.55,2.48412698412698,0.0454811111111111
"7535",19.592,18.693,175,167.770004272461,"JNJ",2021-05-05,2023-01-20,0.032972,11.4,2.48015873015873,0.0454888888888889
"7536",18.558,18.938,175,167.070007324219,"JNJ",2021-05-06,2023-01-20,0.032972,NA,2.47619047619048,0.0454966666666667
"7537",19.05,19.832,175,167.740005493164,"JNJ",2021-05-07,2023-01-20,0.032972,12.25,2.47222222222222,0.0455044444444444
"7538",18.683,19.809,175,170.270004272461,"JNJ",2021-05-10,2023-01-20,0.032972,12.65,2.46031746031746,0.0455277777777778
"7539",18.161,19.083,175,170.270004272461,"JNJ",2021-05-11,2023-01-20,0.032972,11.8,2.45634920634921,0.0455355555555556
"7540",18.404,18.752,175,168.880004882812,"JNJ",2021-05-12,2023-01-20,0.032972,12.2,2.45238095238095,0.0455433333333333
"7541",19.524,19.315,175,168.199996948242,"JNJ",2021-05-13,2023-01-20,0.032972,NA,2.4484126984127,0.0455511111111111
"7542",19.369,19.211,175,169.960006713867,"JNJ",2021-05-14,2023-01-20,0.032972,12.99,2.44444444444444,0.0455588888888889
"7543",19.237,19.075,175,170.389999389648,"JNJ",2021-05-17,2023-01-20,0.032972,12.95,2.43253968253968,0.0455822222222222
"7544",19.441,19.528,175,170.389999389648,"JNJ",2021-05-18,2023-01-20,0.032972,NA,2.42857142857143,0.04559
"7545",18.558,18.693,175,170.449996948242,"JNJ",2021-05-19,2023-01-20,0.032972,12.85,2.42460317460317,0.0455977777777778
"7546",19.422,19.26,175,170.080001831055,"JNJ",2021-05-20,2023-01-20,0.032972,13.35,2.42063492063492,0.0456055555555556
"7547",19.316,19.288,175,171.070007324219,"JNJ",2021-05-21,2023-01-20,0.032972,13.58,2.41666666666667,0.0456133333333333
"7548",18.982,18.172,175,170.550003051758,"JNJ",2021-05-24,2023-01-20,0.032972,NA,2.4047619047619,0.0456366666666667
"7549",18.939,18.893,175,170.550003051758,"JNJ",2021-05-25,2023-01-20,0.032972,12.89,2.40079365079365,0.0456444444444444
"7550",18.761,19.841,175,170.080001831055,"JNJ",2021-05-26,2023-01-20,0.032972,NA,2.3968253968254,0.0456522222222222
"7551",19.025,18.993,175,169.070007324219,"JNJ",2021-05-27,2023-01-20,0.032972,12.55,2.39285714285714,0.04566
"7552",18.987,18.345,175,168.809997558594,"JNJ",2021-05-28,2023-01-20,0.032972,12.79,2.38888888888889,0.0456677777777778
"7553",18.706,18.775,175,165.529998779297,"JNJ",2021-06-01,2023-01-20,0.032972,10.55,2.37301587301587,0.0456988888888889
"7554",18.843,19.218,175,165.529998779297,"JNJ",2021-06-02,2023-01-20,0.032972,10.98,2.36904761904762,0.0457066666666667
"7555",18.028,18.468,175,166.199996948242,"JNJ",2021-06-03,2023-01-20,0.032972,10.59,2.36507936507937,0.0457144444444444
"7556",19.119,18.626,175,166.039993286133,"JNJ",2021-06-04,2023-01-20,0.032972,10.6,2.36111111111111,0.0457222222222222
"7557",18.64,17.409,175,164.839996337891,"JNJ",2021-06-07,2023-01-20,0.032972,10,2.34920634920635,0.0457455555555556
