,Column1,call,put,strike,Share,symbol,trade_date,ex_date,libor_rate,Implied Volatility,t,new_libor,d,vg_im_sigma,vg_im_nu,vg_im_call
677,2724.0,11.39,19.5,150.0,149.2400055,AAPL,18/05/2022,16/12/2022,0.023001,34.092,0.841269841,0.048936237,13.399905207417248,0.30393144492697827,0.0011274502892966198,11.2700737689504
678,5741.0,12.65,20.18,150.0,149.2400055,AAPL,18/05/2022,20/01/2023,0.025953,33.962,0.98015873,0.050728292,14.045888396382281,0.30393144492697827,0.0011274502892966198,12.704860358671
679,9581.0,8.55,20.5,150.0,140.8200073,AAPL,19/05/2022,18/11/2022,0.023001,33.768,0.726190476,0.04745139,7.850778188525339,0.2957485999698984,0.0012347189926546819,8.39393395898067
680,2725.0,9.6,20.04,150.0,140.8200073,AAPL,19/05/2022,16/12/2022,0.023001,33.473,0.837301587,0.048885035,7.275777729047462,0.2957485999698984,0.0012347189926546819,9.83867008310622
681,5742.0,10.65,21.9,150.0,140.8200073,AAPL,19/05/2022,20/01/2023,0.025953,33.221,0.976190476,0.05067709,9.310021167006,0.2957485999698984,0.0012347189926546819,10.5613155031087
682,9582.0,8.6,22.5,150.0,137.3500061,AAPL,20/05/2022,18/11/2022,0.023001,33.628,0.722222222,0.047400189,6.29812624491575,0.30523010782208376,0.001874841723626417,8.25408955352373
683,2726.0,9.2,23.0,150.0,137.3500061,AAPL,20/05/2022,16/12/2022,0.023001,33.408,0.833333333,0.048833833,7.13169768295549,0.30523010782208376,0.001874841723626417,9.04478474707284
684,5743.0,10.79,21.47,150.0,137.3500061,AAPL,20/05/2022,20/01/2023,0.025953,33.21,0.972222222,0.050625889,5.234200089195355,0.30523010782208376,0.001874841723626417,11.2287477698405
685,9583.0,11.07,17.27,150.0,143.1100006,AAPL,23/05/2022,18/11/2022,0.023001,33.91,0.71031746,0.047246584,4.260477815414106,0.30147232721126405,0.0012786622726170206,10.997861092662
686,2727.0,11.67,17.93,150.0,143.1100006,AAPL,23/05/2022,16/12/2022,0.023001,33.535,0.821428571,0.048680229,5.249758871221104,0.30147232721126405,0.0012786622726170206,11.7896173910411
687,5744.0,13.35,18.58,150.0,143.1100006,AAPL,23/05/2022,20/01/2023,0.025953,33.245,0.96031746,0.050472284,5.437029165216444,0.30147232721126405,0.0012786622726170206,13.3024238856284
688,9584.0,10.26,18.95,150.0,143.1100006,AAPL,24/05/2022,18/11/2022,0.023001,34.756,0.706349206,0.047195383,6.7180335379626115,0.300324429904737,0.0018628682939356804,10.1870401935786
689,2728.0,10.7,20.0,150.0,143.1100006,AAPL,24/05/2022,16/12/2022,0.023001,34.315,0.817460317,0.048629027,8.255882148996761,0.300324429904737,0.0018628682939356804,10.6649829813763
690,5745.0,12.03,19.99,150.0,143.1100006,AAPL,24/05/2022,20/01/2023,0.025953,33.881,0.956349206,0.050421083,8.131405748795203,0.300324429904737,0.0018628682939356804,12.1282995692965
691,9585.0,9.7,19.25,150.0,140.3600006,AAPL,25/05/2022,18/11/2022,0.023001,34.753,0.702380952,0.047144181,4.7956408698080395,0.2992859600666334,0.0017485055199740927,9.64587598520481
692,2729.0,10.85,19.35,150.0,140.3600006,AAPL,25/05/2022,16/12/2022,0.023001,33.829,0.813492063,0.048577825,4.672056056710744,0.2992859600666334,0.0017485055199740927,10.882343289464
693,5746.0,12.0,19.88,150.0,140.3600006,AAPL,25/05/2022,20/01/2023,0.025953,33.376,0.952380952,0.050369881,5.265831414449423,0.2992859600666334,0.0017485055199740927,12.0174500362928
694,9586.0,11.4,17.04,150.0,140.5200043,AAPL,26/05/2022,18/11/2022,0.023001,33.988,0.698412698,0.047092979,1.0133036518568588,0.3018843909225502,0.001403549878261873,11.3033170484695
695,2730.0,12.0,17.5,150.0,140.5200043,AAPL,26/05/2022,16/12/2022,0.023001,33.505,0.80952381,0.048526624,1.7982844574876822,0.3018843909225502,0.001403549878261873,12.1403651346877
696,5747.0,13.45,18.28,150.0,140.5200043,AAPL,26/05/2022,20/01/2023,0.025953,33.034,0.948412698,0.050318679,2.3403100405768953,0.3018843909225502,0.001403549878261873,13.4045334489809
697,9587.0,14.15,13.95,150.0,143.7799988,AAPL,27/05/2022,18/11/2022,0.023001,33.767,0.694444444,0.047041778,-1.5989908772514525,0.30353596166814306,0.0012430971954102512,14.174150366513
698,2731.0,15.16,14.57,150.0,143.7799988,AAPL,27/05/2022,16/12/2022,0.023001,33.251,0.805555556,0.048475422,-1.0654457573997718,0.30353596166814306,0.0012430971954102512,15.1240996283348
699,5748.0,16.33,15.3,150.0,143.7799988,AAPL,27/05/2022,20/01/2023,0.025953,32.954,0.944444444,0.050267478,-0.29517109660849883,0.30353596166814306,0.0012430971954102512,16.3421557376589
700,9588.0,13.6,13.3,150.0,148.8399963,AAPL,31/05/2022,18/11/2022,0.023001,33.654,0.678571429,0.046836971,3.232368840968462,0.3017291438559891,0.0010350050814432802,13.7649759856569
701,2732.0,15.3,14.3,150.0,148.8399963,AAPL,31/05/2022,16/12/2022,0.023001,33.278,0.78968254,0.048270616,3.450160982060339,0.3017291438559891,0.0010350050814432802,15.0271218330844
702,5749.0,15.9,15.45,150.0,148.8399963,AAPL,31/05/2022,20/01/2023,0.025953,32.784,0.928571429,0.050062671,5.203417288701104,0.3017291438559891,0.0010350050814432802,16.009341700928
703,9589.0,13.95,13.6,150.0,148.8399963,AAPL,01/06/2022,18/11/2022,0.023001,33.334,0.674603175,0.04678577,3.1503393134849205,0.29713888171391245,0.0013122023130976762,13.9388853819449
704,2733.0,14.35,14.5,150.0,148.8399963,AAPL,01/06/2022,16/12/2022,0.023001,32.969,0.785714286,0.048219414,4.566690397252557,0.29713888171391245,0.0013122023130976762,14.3665753494821
705,5750.0,15.6,15.13,150.0,148.8399963,AAPL,01/06/2022,20/01/2023,0.025953,32.486,0.924603175,0.05001147,5.148188770695413,0.29713888171391245,0.0013122023130976762,15.5943821560859
706,9590.0,14.48,12.3,150.0,148.7100067,AAPL,02/06/2022,18/11/2022,0.023001,32.773,0.670634921,0.046734568,1.158372101195397,0.29643043743440933,0.0010769176974724482,14.5250508906337
707,2734.0,15.26,13.35,150.0,148.7100067,AAPL,02/06/2022,16/12/2022,0.023001,32.408,0.781746032,0.048168213,2.3432812688361366,0.29643043743440933,0.0010769176974724482,15.1824133616033
708,5751.0,16.8,13.9,150.0,148.7100067,AAPL,02/06/2022,20/01/2023,0.025953,32.084,0.920634921,0.049960268,2.553020066962347,0.29643043743440933,0.0010769176974724482,16.8324709045583
709,9591.0,11.65,15.35,150.0,151.2100067,AAPL,03/06/2022,18/11/2022,0.023001,33.631,0.666666667,0.046683367,9.506446637073196,0.2988378506878961,0.0011816057524899413,11.6678724059134
710,2735.0,12.65,16.1,150.0,151.2100067,AAPL,03/06/2022,16/12/2022,0.023001,33.291,0.777777778,0.048117011,10.169912609359471,0.2988378506878961,0.0011816057524899413,12.621822828422
711,5752.0,13.92,16.9,150.0,151.2100067,AAPL,03/06/2022,20/01/2023,0.025953,32.883,0.916666667,0.049909067,10.89789068257673,0.2988378506878961,0.0011816057524899413,13.930508862967
712,9592.0,11.7,15.2,150.0,146.1399994,AAPL,06/06/2022,18/11/2022,0.023001,33.704,0.654761905,0.046529762,4.14097542842029,0.2997705968546858,0.0011864285149137354,11.7238230501833
713,2736.0,13.05,15.6,150.0,146.1399994,AAPL,06/06/2022,16/12/2022,0.023001,33.316,0.765873016,0.047963406,4.100105724887072,0.2997705968546858,0.0011864285149137354,13.0155930791452
714,5753.0,14.28,16.4,150.0,146.1399994,AAPL,06/06/2022,20/01/2023,0.025953,32.918,0.904761905,0.049755462,4.862792898364461,0.2997705968546858,0.0011864285149137354,14.291171601288
715,9593.0,13.19,13.4,150.0,146.1399994,AAPL,07/06/2022,18/11/2022,0.023001,33.135,0.650793651,0.04647856,0.8192584444308295,0.29658451281041365,0.0011684389860742888,13.2318130457119
716,2737.0,14.2,14.15,150.0,146.1399994,AAPL,07/06/2022,16/12/2022,0.023001,32.791,0.761904762,0.047912205,1.4669414931740903,0.29658451281041365,0.0011684389860742888,14.1369533723968
717,5754.0,15.4,14.85,150.0,146.1399994,AAPL,07/06/2022,20/01/2023,0.025953,32.54,0.900793651,0.04970426,2.15786214017524,0.29658451281041365,0.0011684389860742888,15.4218939177116
718,9594.0,12.6,13.75,150.0,148.7100067,AAPL,08/06/2022,18/11/2022,0.023001,33.033,0.646825397,0.046427359,4.297601092176421,0.29669424801398714,0.001123480412620364,12.6504775540404
719,2738.0,13.7,14.55,150.0,148.7100067,AAPL,08/06/2022,16/12/2022,0.023001,32.7,0.757936508,0.047861003,4.9038356271025805,0.29669424801398714,0.001123480412620364,13.6211753871166
720,5755.0,14.9,15.33,150.0,148.7100067,AAPL,08/06/2022,20/01/2023,0.025953,32.406,0.896825397,0.049653059,5.672988601711978,0.29669424801398714,0.001123480412620364,14.9289783901218
721,9595.0,10.1,16.5,150.0,147.9600067,AAPL,09/06/2022,18/11/2022,0.023001,33.653,0.642857143,0.046376157,8.765988619896461,0.295756603808888,0.0011484687417450022,10.0484866286879
722,2739.0,11.25,16.75,150.0,147.9600067,AAPL,09/06/2022,16/12/2022,0.023001,33.384,0.753968254,0.047809802,8.770773785133713,0.295756603808888,0.0011484687417450022,11.3269843449084
723,5756.0,12.4,18.05,150.0,147.9600067,AAPL,09/06/2022,20/01/2023,0.025953,32.979,0.892857143,0.049601857,10.108157465567501,0.295756603808888,0.0011484687417450022,12.373178873036
724,9596.0,8.0,19.7,150.0,142.6399994,AAPL,10/06/2022,18/11/2022,0.023001,34.009,0.638888889,0.046324956,8.714421252387893,0.294962946761521,0.001202877985733262,7.77717427453176
725,2740.0,8.8,19.29,150.0,142.6399994,AAPL,10/06/2022,16/12/2022,0.023001,33.617,0.75,0.0477586,8.407755787114894,0.294962946761521,0.001202877985733262,9.12004923332572
726,5757.0,10.05,21.15,150.0,142.6399994,AAPL,10/06/2022,20/01/2023,0.025953,33.401,0.888888889,0.049550656,10.203369028942632,0.294962946761521,0.001202877985733262,9.94286035935757
727,9597.0,6.45,23.22,150.0,131.8800049,AAPL,13/06/2022,18/11/2022,0.023001,35.874,0.626984127,0.046171351,2.9300606004761676,0.3112686688185665,0.0011720386608714318,6.45703742403515
728,2741.0,7.3,24.25,150.0,131.8800049,AAPL,13/06/2022,16/12/2022,0.023001,35.441,0.738095238,0.047604995,4.009037206475938,0.3112686688185665,0.0011720386608714318,7.28803841911858
729,5758.0,8.5,25.1,150.0,131.8800049,AAPL,13/06/2022,20/01/2023,0.023001,35.002,0.876984127,0.049397051,4.839330495579418,0.3112686688185665,0.0011720386608714318,8.50494347755723
730,9598.0,6.49,22.65,150.0,131.8800049,AAPL,14/06/2022,18/11/2022,0.023001,34.884,0.623015873,0.046120149,2.2887100551064634,0.30187167963589506,0.0014555925844288219,6.36519735437193
731,2742.0,7.15,22.91,150.0,131.8800049,AAPL,14/06/2022,16/12/2022,0.023001,34.634,0.734126984,0.047553794,2.7862320133237404,0.30187167963589506,0.0014555925844288219,7.31810764567003
732,5759.0,8.58,23.65,150.0,131.8800049,AAPL,14/06/2022,20/01/2023,0.023001,34.351,0.873015873,0.049345849,3.2747491210907356,0.30187167963589506,0.0014555925844288219,8.53144882050587
733,9599.0,6.75,19.65,150.0,132.7599945,AAPL,15/06/2022,18/11/2022,0.023001,33.149,0.619047619,0.046068948,-0.12259830388242676,0.28562591884017596,0.0011680636880448106,6.79331381072512
734,2743.0,7.92,20.25,150.0,132.7599945,AAPL,15/06/2022,16/12/2022,0.023001,32.851,0.73015873,0.047502592,0.20346775895777114,0.28562591884017596,0.0011680636880448106,7.85312993074007
735,5760.0,8.65,21.57,150.0,132.7599945,AAPL,15/06/2022,20/01/2023,0.023001,32.487,0.869047619,0.049294648,1.9702075447065681,0.28562591884017596,0.0011680636880448106,8.67498415136016
736,9600.0,4.9,24.24,150.0,135.4299927,AAPL,16/06/2022,18/11/2022,0.023001,34.274,0.615079365,0.046017746,8.956154379169845,0.2927180741126432,0.0011155112739986619,4.90825749738708
737,2744.0,5.85,24.84,150.0,135.4299927,AAPL,16/06/2022,16/12/2022,0.023001,33.832,0.726190476,0.04745139,9.500763588525388,0.2927180741126432,0.0011155112739986619,5.83599317862794
738,5761.0,6.95,25.6,150.0,135.4299927,AAPL,16/06/2022,20/01/2023,0.023001,33.352,0.865079365,0.049243446,10.335724556207879,0.2927180741126432,0.0011155112739986619,6.95587115741198
739,9601.0,5.4,23.65,150.0,130.0599976,AAPL,17/06/2022,18/11/2022,0.023001,33.125,0.611111111,0.045966544,2.4649663317248383,0.28811793998981433,0.001777565813744531,5.17242629185426
740,2745.0,6.28,23.15,150.0,130.0599976,AAPL,17/06/2022,16/12/2022,0.023001,32.814,0.722222222,0.047400189,1.9781177449157497,0.28811793998981433,0.001777565813744531,6.38779603064732
741,5762.0,7.2,23.95,150.0,130.0599976,AAPL,17/06/2022,20/01/2023,0.023001,32.25,0.861111111,0.049192244,3.0312984210766274,0.28811793998981433,0.001777565813744531,7.28778719521823
742,9602.0,6.48,19.32,150.0,135.8699951,AAPL,21/06/2022,18/11/2022,0.023001,32.706,0.595238095,0.045761738,2.7407186418999174,0.28381865944011914,0.0011561020579829086,6.55832114585767
743,2746.0,7.6,20.26,150.0,135.8699951,AAPL,21/06/2022,16/12/2022,0.023001,32.584,0.706349206,0.047195383,3.448028037962615,0.28381865944011914,0.0011561020579829086,7.47594134332842
744,5763.0,8.65,20.85,150.0,135.8699951,AAPL,21/06/2022,20/01/2023,0.023001,32.057,0.845238095,0.048987438,4.1540743567326786,0.28381865944011914,0.0011561020579829086,8.69709073320489
745,9603.0,6.4,19.7,150.0,135.8699951,AAPL,22/06/2022,18/11/2022,0.023001,32.887,0.591269841,0.045710537,3.1697891750446843,0.2834121786393315,0.0012986355546671072,6.39504177718724
746,2747.0,7.5,20.0,150.0,135.8699951,AAPL,22/06/2022,16/12/2022,0.023001,32.599,0.702380952,0.047144181,3.255635369808033,0.2834121786393315,0.0012986355546671072,7.5065719315155
747,5764.0,8.6,20.8,150.0,135.8699951,AAPL,22/06/2022,20/01/2023,0.023001,32.319,0.841269841,0.048936237,4.119894807417268,0.2834121786393315,0.0012986355546671072,8.59813247369954
748,9604.0,7.41,18.15,150.0,135.3500061,AAPL,23/06/2022,18/11/2022,0.023001,32.754,0.587301587,0.045659335,0.05892340955870168,0.28854364774392144,0.0011349194850160526,7.46215348097667
749,2748.0,8.5,19.05,150.0,135.3500061,AAPL,23/06/2022,16/12/2022,0.023001,32.545,0.698412698,0.047092979,0.7533054518568747,0.28854364774392144,0.0011349194850160526,8.41828081743532
750,5765.0,9.7,19.7,150.0,135.3500061,AAPL,23/06/2022,20/01/2023,0.023001,32.269,0.837301587,0.048885035,1.36577652904748,0.28854364774392144,0.0011349194850160526,9.73043579628953
751,9605.0,8.68,16.0,150.0,138.2700043,AAPL,24/06/2022,18/11/2022,0.023001,32.243,0.583333333,0.045608133,-0.4719023314106323,0.2856057439120833,0.0009330531978199843,8.63417879069095
752,2749.0,9.5,16.92,150.0,138.2700043,AAPL,24/06/2022,16/12/2022,0.023001,32.202,0.694444444,0.047041778,0.5110146227485757,0.2856057439120833,0.0009330531978199843,9.58372277824122
753,5766.0,11.05,18.1,150.0,138.2700043,AAPL,24/06/2022,20/01/2023,0.023001,31.772,0.833333333,0.048833833,1.301695882955471,0.2856057439120833,0.0009330531978199843,11.0126369340008
754,9606.0,8.4,15.8,150.0,141.6600037,AAPL,27/06/2022,18/11/2022,0.023001,32.556,0.571428571,0.045454529,2.905942721573382,0.2820564768141889,0.000967007000264696,8.36616253725737
755,2750.0,9.45,16.4,150.0,141.6600037,AAPL,27/06/2022,16/12/2022,0.023001,32.395,0.682539683,0.046888173,3.334457842803232,0.2820564768141889,0.000967007000264696,9.50656921908691
756,5767.0,10.75,17.7,150.0,141.6600037,AAPL,27/06/2022,20/01/2023,0.023001,32.039,0.821428571,0.048680229,4.489761971221071,0.2820564768141889,0.000967007000264696,10.72691427706
757,9607.0,6.85,17.46,150.0,141.6600037,AAPL,28/06/2022,18/11/2022,0.023001,32.592,0.567460317,0.045403327,6.085330439019856,0.2780100166000409,0.0008115101905039051,6.92602686967915
758,2751.0,7.95,19.05,150.0,141.6600037,AAPL,28/06/2022,16/12/2022,0.023001,32.263,0.678571429,0.046836971,7.452376240968476,0.2780100166000409,0.0008115101905039051,7.78145547335001
759,5768.0,9.15,19.8,150.0,141.6600037,AAPL,28/06/2022,20/01/2023,0.023001,31.95,0.817460317,0.048629027,8.155885248996753,0.2780100166000409,0.0008115101905039051,9.23780660989967
760,9608.0,7.65,17.46,150.0,137.4400024,AAPL,29/06/2022,18/11/2022,0.023001,33.075,0.563492063,0.045352125,1.0347698614350236,0.2877748074073169,0.0012764607387010139,7.69552275160784
761,2752.0,8.62,18.4,150.0,137.4400024,AAPL,29/06/2022,16/12/2022,0.023001,32.736,0.674603175,0.04678577,1.8803454134849176,0.2877748074073169,0.0012764607387010139,8.5576831568325
762,5769.0,10.0,18.7,150.0,137.4400024,AAPL,29/06/2022,20/01/2023,0.023001,32.405,0.813492063,0.048577825,1.9520578567107236,0.2877748074073169,0.0012764607387010139,10.0181652680088
763,9609.0,6.65,18.9,150.0,139.2299957,AAPL,30/06/2022,18/11/2022,0.023001,33.727,0.55952381,0.045300924,5.234257013191382,0.29257247542898496,0.0009971344126873329,6.76668481034496
764,2753.0,7.8,20.4,150.0,139.2299957,AAPL,30/06/2022,16/12/2022,0.023001,33.475,0.670634921,0.046734568,6.458361101195351,0.29257247542898496,0.0009971344126873329,7.59407248799081
765,5770.0,8.84,21.05,150.0,139.2299957,AAPL,30/06/2022,20/01/2023,0.023001,33.092,0.80952381,0.048526624,7.218275857487669,0.29257247542898496,0.0009971344126873329,8.92831686347907
766,9610.0,7.15,18.03,150.0,136.7200012,AAPL,01/07/2022,18/11/2022,0.023001,33.028,0.555555556,0.045249722,1.3238093526757098,0.2913099247120663,0.0010531286069317323,7.21630343156434
767,2754.0,8.4,18.9,150.0,136.7200012,AAPL,01/07/2022,16/12/2022,0.023001,32.778,0.666666667,0.046683367,1.8164411370732125,0.2913099247120663,0.0010531286069317323,8.29570061636782
768,5771.0,9.75,19.42,150.0,136.7200012,AAPL,01/07/2022,20/01/2023,0.023001,32.47,0.805555556,0.048475422,2.1345566426002733,0.2913099247120663,0.0010531286069317323,9.78917245091021
769,9611.0,8.42,16.1,150.0,141.5599976,AAPL,05/07/2022,18/11/2022,0.023001,33.51,0.53968254,0.045044916,2.8425247513733325,0.2927552198537742,0.0010069062183868794,8.41375235925065
770,2755.0,9.48,16.88,150.0,141.5599976,AAPL,05/07/2022,16/12/2022,0.023001,33.188,0.650793651,0.04647856,3.4292566444308363,0.2927552198537742,0.0010069062183868794,9.48977024381652
771,5772.0,10.9,17.85,150.0,141.5599976,AAPL,05/07/2022,20/01/2023,0.023001,32.879,0.78968254,0.048270616,4.120162282060335,0.2927552198537742,0.0010069062183868794,10.8963705070446
772,9612.0,8.8,14.65,150.0,141.5599976,AAPL,06/07/2022,18/11/2022,0.023001,33.386,0.535714286,0.044993714,0.9823375094084668,0.2874904920252765,0.0008475751290772419,8.88282382205098
773,2756.0,10.0,16.08,150.0,141.5599976,AAPL,06/07/2022,16/12/2022,0.023001,32.928,0.646825397,0.046427359,2.0775919921764228,0.2874904920252765,0.0008475751290772419,9.84622210447966
774,5773.0,11.5,16.8,150.0,141.5599976,AAPL,06/07/2022,20/01/2023,0.023001,32.63,0.785714286,0.048219414,2.43669169725257,0.2874904920252765,0.0008475751290772419,11.5693226155902
775,9613.0,10.4,13.0,150.0,142.9199982,AAPL,07/07/2022,18/11/2022,0.023001,32.594,0.531746032,0.044942513,-0.9377957639588317,0.2881497998917605,0.0009138380448462077,10.4149375175427
776,2757.0,11.5,13.88,150.0,142.9199982,AAPL,07/07/2022,16/12/2022,0.023001,32.332,0.642857143,0.046376157,-0.29401988010354785,0.2881497998917605,0.0009138380448462077,11.4757435655966
777,5774.0,13.01,14.85,150.0,142.9199982,AAPL,07/07/2022,20/01/2023,0.023001,32.073,0.781746032,0.048168213,0.30327276883613763,0.2881497998917605,0.0009138380448462077,13.019438127596
778,9614.0,10.65,12.5,150.0,146.3500061,AAPL,08/07/2022,18/11/2022,0.023001,32.351,0.527777778,0.044891311,1.7121315104096766,0.2873655861153179,0.0009011096705337691,10.7065703002265
779,2758.0,11.95,13.38,150.0,146.3500061,AAPL,08/07/2022,16/12/2022,0.023001,32.197,0.638888889,0.046324956,2.1544279523879197,0.2873655861153179,0.0009011096705337691,11.8597286124864
780,5775.0,13.35,14.3,150.0,146.3500061,AAPL,08/07/2022,20/01/2023,0.023001,31.969,0.777777778,0.048117011,2.8099120093594934,0.2873655861153179,0.0009011096705337691,13.384352593355
781,9615.0,9.45,13.9,150.0,144.8699951,AAPL,11/07/2022,18/11/2022,0.023001,32.85,0.515873016,0.044737706,2.742199019941552,0.2902920389296461,0.0009608344080783662,9.52533557736784
782,2759.0,10.79,14.8,150.0,144.8699951,AAPL,11/07/2022,16/12/2022,0.023001,32.696,0.626984127,0.046171351,3.160050800476199,0.2902920389296461,0.0009608344080783662,10.6766653333765
783,5776.0,12.15,15.55,150.0,144.8699951,AAPL,11/07/2022,20/01/2023,0.023001,32.41,0.765873016,0.047963406,3.6801014248871127,0.2902920389296461,0.0009608344080783662,12.189608375214
784,9616.0,10.3,13.48,150.0,144.8699951,AAPL,12/07/2022,18/11/2022,0.023001,33.793,0.511904762,0.044686505,1.442332126956046,0.2980448802285881,0.0009549216039401048,10.4030878503126
785,2760.0,11.6,14.6,150.0,144.8699951,AAPL,12/07/2022,16/12/2022,0.023001,33.434,0.623015873,0.046120149,2.1187002551064893,0.2980448802285881,0.0009549216039401048,11.443460028145
786,5777.0,13.0,15.25,150.0,144.8699951,AAPL,12/07/2022,20/01/2023,0.023001,33.154,0.761904762,0.047912205,2.496937193174091,0.2980448802285881,0.0009549216039401048,13.0552452090831
787,9617.0,10.55,13.55,150.0,145.8600006,AAPL,13/07/2022,18/11/2022,0.023001,34.026,0.507936508,0.044635303,2.2225241609674242,0.2987981698044343,0.0010298941898028797,10.5865116182693
788,2761.0,11.59,14.5,150.0,145.8600006,AAPL,13/07/2022,16/12/2022,0.023001,33.567,0.619047619,0.046068948,2.987407796117566,0.2987981698044343,0.0010298941898028797,11.5395723959823
789,5778.0,13.0,15.25,150.0,145.8600006,AAPL,13/07/2022,20/01/2023,0.023001,33.286,0.757936508,0.047861003,3.453829527102556,0.2987981698044343,0.0010298941898028797,13.0149846901922
790,9618.0,11.8,12.3,150.0,145.4900055,AAPL,14/07/2022,18/11/2022,0.023001,34.724,0.503968254,0.044584102,-0.6772307933804029,0.28455335851631697,0.0020315038491358272,11.8186544399745
791,2762.0,13.3,13.39,150.0,145.4900055,AAPL,14/07/2022,16/12/2022,0.023001,34.279,0.615079365,0.046017746,-0.23383282083020163,0.28455335851631697,0.0020315038491358272,13.26904830584
792,5779.0,14.69,14.27,150.0,145.4900055,AAPL,14/07/2022,20/01/2023,0.023001,33.74,0.753968254,0.047809802,0.3807725851337125,0.28455335851631697,0.0020315038491358272,14.7029143391744
793,9619.0,12.33,11.2,150.0,148.4700012,AAPL,15/07/2022,18/11/2022,0.023001,33.639,0.5,0.0445329,0.6430585505688668,0.2764751923201798,0.002004795591281954,12.3453284434946
794,2763.0,13.6,12.45,150.0,148.4700012,AAPL,15/07/2022,16/12/2022,0.023001,33.202,0.611111111,0.045966544,1.4749699317248428,0.2764751923201798,0.002004795591281954,13.5741893878461
795,5780.0,15.17,13.2,150.0,148.4700012,AAPL,15/07/2022,20/01/2023,0.023001,33.149,0.75,0.0477586,1.7777575871149338,0.2764751923201798,0.002004795591281954,15.1809463175052
796,9620.0,10.65,12.57,150.0,147.0700073,AAPL,18/07/2022,18/11/2022,0.023001,33.855,0.488095238,0.044288814,2.197784747961066,0.2982699784836873,0.0008647905573273269,10.7156728689764
797,2764.0,12.0,13.55,150.0,147.0700073,AAPL,18/07/2022,16/12/2022,0.023001,33.355,0.599206349,0.04581294,2.6817131470188826,0.2982699784836873,0.0008647905573273269,11.8980600720697
798,5781.0,13.44,14.55,150.0,147.0700073,AAPL,18/07/2022,20/01/2023,0.023001,33.208,0.738095238,0.047604995,3.3590396064759602,0.2982699784836873,0.0008647905573273269,13.4773119309872
799,9621.0,12.45,10.35,150.0,147.0700073,AAPL,19/07/2022,18/11/2022,0.023001,32.993,0.484126984,0.044207452,-1.853799352446913,0.26936408221166214,0.0019410408522795813,12.4274502966367
800,2765.0,13.72,11.45,150.0,147.0700073,AAPL,19/07/2022,16/12/2022,0.023001,32.462,0.595238095,0.045761738,-1.1692691581001213,0.26936408221166214,0.0019410408522795813,13.7572305698197
801,5782.0,15.2,12.4,150.0,147.0700073,AAPL,19/07/2022,20/01/2023,0.023001,32.23,0.734126984,0.047553794,-0.5837655866762361,0.26936408221166214,0.0019410408522795813,15.1845288689859
802,9622.0,13.48,9.3,150.0,151.0,AAPL,20/07/2022,18/11/2022,0.023001,32.644,0.48015873,0.04412609,-0.0353027196221376,0.2651323078602422,0.0018949667413121095,13.4553367631698
803,2766.0,14.9,10.35,150.0,151.0,AAPL,20/07/2022,16/12/2022,0.023001,32.16,0.591269841,0.045710537,0.4497940750446787,0.2651323078602422,0.0018949667413121095,14.9397337387648
804,5783.0,16.3,11.35,150.0,151.0,AAPL,20/07/2022,20/01/2023,0.023001,31.853,0.73015873,0.047502592,1.1634732589577368,0.2651323078602422,0.0018949667413121095,16.2839798369754
805,9623.0,14.95,8.7,150.0,153.0399933,AAPL,21/07/2022,18/11/2022,0.023001,33.145,0.476190476,0.044044729,-0.096717324053742,0.26832230218810815,0.0018545832064410601,14.8422347871551
806,2767.0,16.09,9.67,150.0,153.0399933,AAPL,21/07/2022,16/12/2022,0.023001,32.859,0.587301587,0.045659335,0.5889106095586669,0.26832230218810815,0.0018545832064410601,16.2642182670509
807,5784.0,17.66,10.9,150.0,153.0399933,AAPL,21/07/2022,20/01/2023,0.023001,32.408,0.726190476,0.04745139,1.3607641885253656,0.26832230218810815,0.0018545832064410601,17.5894110728812
808,9624.0,14.1,9.15,150.0,155.3500061,AAPL,22/07/2022,18/11/2022,0.023001,33.512,0.472222222,0.043963367,3.481975653205012,0.270659402088979,0.0018773413551927878,14.0596708946776
809,2768.0,15.5,10.25,150.0,155.3500061,AAPL,22/07/2022,16/12/2022,0.023001,33.266,0.583333333,0.045608133,4.038099468589365,0.270659402088979,0.0018773413551927878,15.5642245309126
810,5785.0,17.14,11.25,150.0,155.3500061,AAPL,22/07/2022,20/01/2023,0.023001,32.974,0.722222222,0.047400189,4.508126244915758,0.270659402088979,0.0018773413551927878,17.1144401534345
811,9625.0,13.29,9.64,150.0,152.9499969,AAPL,25/07/2022,18/11/2022,0.023001,33.662,0.46031746,0.043719281,2.2885364899028957,0.27453854478923423,0.0018425926023120415,13.2870667535122
812,2769.0,14.85,10.8,150.0,152.9499969,AAPL,25/07/2022,16/12/2022,0.023001,33.232,0.571428571,0.045454529,2.745935921573391,0.27453854478923423,0.0018425926023120415,14.854700264752
813,5786.0,16.27,11.8,150.0,152.9499969,AAPL,25/07/2022,20/01/2023,0.023001,32.976,0.71031746,0.047246584,3.4304741154140856,0.27453854478923423,0.0018425926023120415,16.2681120955263
814,9626.0,12.7,10.24,150.0,152.9499969,AAPL,26/07/2022,18/11/2022,0.023001,33.952,0.456349206,0.043637919,3.4475698668826738,0.30129598411037556,0.0008172824281105603,12.8366243711732
815,2770.0,13.98,11.35,150.0,152.9499969,AAPL,26/07/2022,16/12/2022,0.023001,33.56,0.567460317,0.045403327,4.135323639019845,0.30129598411037556,0.0008172824281105603,13.8334084791178
