,Unnamed: 0,call,put,strike,Share,symbol,trade date,exercise date,LIBOR Rate,Implied Volatility
5432,5432,17.3,,150,127.79000091552734,AAPL,2021-03-01,2023-01-20,3.2972,35.665
5433,5433,15.85,,150,125.12000274658205,AAPL,2021-03-02,2023-01-20,3.2972,35.353
5434,5434,14.3,41.1,150,122.05999755859376,AAPL,2021-03-03,2023-01-20,3.2972,34.912
5435,5435,13.2,,150,120.12999725341795,AAPL,2021-03-04,2023-01-20,3.2972,34.793
5436,5436,13.53,43.45,150,121.41999816894533,AAPL,2021-03-05,2023-01-20,3.2972,34.31
5437,5437,11.55,43.6,150,116.36000061035156,AAPL,2021-03-08,2023-01-20,3.2972,34.571
5438,5438,13.55,41.6,150,121.08999633789062,AAPL,2021-03-09,2023-01-20,3.2972,34.432
5439,5439,13.09,42.25,150,119.9800033569336,AAPL,2021-03-10,2023-01-20,3.2972,34.715
5440,5440,13.9,,150,121.95999908447266,AAPL,2021-03-11,2023-01-20,3.2972,34.82
5441,5441,13.54,42.5,150,121.02999877929688,AAPL,2021-03-12,2023-01-20,3.2972,34.846
5442,5442,14.87,,150,123.98999786376952,AAPL,2021-03-15,2023-01-20,3.2972,34.956
5443,5443,15.55,39.36,150,125.56999969482422,AAPL,2021-03-16,2023-01-20,3.2972,34.818
5444,5444,15.2,39.7,150,124.76000213623048,AAPL,2021-03-17,2023-01-20,3.2972,35.063
5445,5445,13.9,40.45,150,120.52999877929688,AAPL,2021-03-18,2023-01-20,3.2972,35.494
5446,5446,13.15,42.1,150,119.98999786376952,AAPL,2021-03-19,2023-01-20,3.2972,35.089
5447,5447,13.5,39.41,150,123.38999938964844,AAPL,2021-03-22,2023-01-20,3.2972,33.684
5448,5448,12.8,39.33,150,122.54000091552734,AAPL,2021-03-23,2023-01-20,3.2972,33.082
5449,5449,11.83,,150,120.08999633789062,AAPL,2021-03-24,2023-01-20,3.2972,32.91
5450,5450,11.92,41.0,150,120.58999633789062,AAPL,2021-03-25,2023-01-20,3.2972,32.65
5451,5451,11.45,,150,121.20999908447266,AAPL,2021-03-26,2023-01-20,3.2972,32.038
5452,5452,11.65,,150,121.38999938964844,AAPL,2021-03-29,2023-01-20,3.2972,31.637
5453,5453,10.5,40.15,150,121.38999938964844,AAPL,2021-03-30,2023-01-20,3.2972,31.472
5454,5454,11.3,37.9,150,119.9000015258789,AAPL,2021-03-31,2023-01-20,3.2972,31.154
5455,5455,11.6,,150,122.1500015258789,AAPL,2021-04-01,2023-01-20,3.2972,30.959
5456,5456,12.95,36.03,150,125.9000015258789,AAPL,2021-04-05,2023-01-20,3.2972,31.234
5457,5457,13.05,,150,125.9000015258789,AAPL,2021-04-06,2023-01-20,3.2972,31.298
5458,5458,13.7,35.3,150,126.20999908447266,AAPL,2021-04-07,2023-01-20,3.2972,31.465
5459,5459,15.04,34.39,150,127.9000015258789,AAPL,2021-04-08,2023-01-20,3.2972,31.702
5460,5460,16.8,33.35,150,130.36000061035156,AAPL,2021-04-09,2023-01-20,3.2972,32.351
5461,5461,16.13,32.96,150,131.24000549316406,AAPL,2021-04-12,2023-01-20,3.2972,32.652
5462,5462,17.65,32.85,150,131.24000549316406,AAPL,2021-04-13,2023-01-20,3.2972,32.71
5463,5463,16.71,32.12,150,134.42999267578125,AAPL,2021-04-14,2023-01-20,3.2972,33.202
5464,5464,17.55,32.35,150,132.02999877929688,AAPL,2021-04-15,2023-01-20,3.2972,32.608
5465,5465,17.3,32.6,150,134.5,AAPL,2021-04-16,2023-01-20,3.2972,32.534
5466,5466,17.45,32.15,150,134.83999633789062,AAPL,2021-04-19,2023-01-20,3.2972,32.284
5467,5467,16.5,,150,134.83999633789062,AAPL,2021-04-20,2023-01-20,3.2972,32.26
5468,5468,16.1,,150,133.11000061035156,AAPL,2021-04-21,2023-01-20,3.2972,31.421
5469,5469,15.65,32.85,150,133.5,AAPL,2021-04-22,2023-01-20,3.2972,31.608
5470,5470,16.5,31.15,150,131.94000244140625,AAPL,2021-04-23,2023-01-20,3.2972,31.208
5471,5471,16.35,31.0,150,134.72000122070312,AAPL,2021-04-26,2023-01-20,3.2972,31.131
5472,5472,16.1,30.95,150,134.72000122070312,AAPL,2021-04-27,2023-01-20,3.2972,30.917
5473,5473,15.65,31.5,150,134.38999938964844,AAPL,2021-04-28,2023-01-20,3.2972,31.007
5474,5474,15.37,31.1,150,133.5800018310547,AAPL,2021-04-29,2023-01-20,3.2972,30.795
5475,5475,14.3,32.05,150,133.47999572753906,AAPL,2021-04-30,2023-01-20,3.2972,30.603
5476,5476,14.6,,150,132.5399932861328,AAPL,2021-05-03,2023-01-20,3.2972,30.373
5477,5477,12.3,34.0,150,132.5399932861328,AAPL,2021-05-04,2023-01-20,3.2972,30.297
5478,5478,12.28,32.8,150,127.8499984741211,AAPL,2021-05-05,2023-01-20,3.2972,29.838
5479,5479,12.95,33.5,150,128.10000610351562,AAPL,2021-05-06,2023-01-20,3.2972,29.647
5480,5480,13.18,32.15,150,129.74000549316406,AAPL,2021-05-07,2023-01-20,3.2972,29.486
5481,5481,11.7,,150,126.8499984741211,AAPL,2021-05-10,2023-01-20,3.2972,29.712
5482,5482,11.2,34.67,150,126.8499984741211,AAPL,2021-05-11,2023-01-20,3.2972,29.447
5483,5483,10.32,36.5,150,125.91000366210938,AAPL,2021-05-12,2023-01-20,3.2972,30.023
5484,5484,10.95,34.85,150,122.7699966430664,AAPL,2021-05-13,2023-01-20,3.2972,29.658
5485,5485,11.5,34.0,150,124.97000122070312,AAPL,2021-05-14,2023-01-20,3.2972,29.156
5486,5486,10.93,34.5,150,126.2699966430664,AAPL,2021-05-17,2023-01-20,3.2972,29.193
5487,5487,10.6,35.1,150,126.2699966430664,AAPL,2021-05-18,2023-01-20,3.2972,29.381
5488,5488,10.65,36.0,150,124.8499984741211,AAPL,2021-05-19,2023-01-20,3.2972,29.852
5489,5489,11.6,33.8,150,124.69000244140624,AAPL,2021-05-20,2023-01-20,3.2972,29.424
5490,5490,10.72,33.6,150,127.30999755859376,AAPL,2021-05-21,2023-01-20,3.2972,29.447
5491,5491,11.15,33.43,150,127.0999984741211,AAPL,2021-05-24,2023-01-20,3.2972,29.116
5492,5492,10.9,,150,127.0999984741211,AAPL,2021-05-25,2023-01-20,3.2972,29.133
5493,5493,10.9,33.65,150,126.9000015258789,AAPL,2021-05-26,2023-01-20,3.2972,28.803
5494,5494,10.15,33.0,150,126.8499984741211,AAPL,2021-05-27,2023-01-20,3.2972,28.603
5495,5495,9.75,34.32,150,125.27999877929688,AAPL,2021-05-28,2023-01-20,3.2972,28.521
5496,5496,9.45,,150,124.27999877929688,AAPL,2021-06-01,2023-01-20,3.2972,28.22
5497,5497,9.6,34.2,150,124.27999877929688,AAPL,2021-06-02,2023-01-20,3.2972,28.239
5498,5498,9.2,35.2,150,125.05999755859376,AAPL,2021-06-03,2023-01-20,3.2972,28.39
5499,5499,10.0,33.75,150,123.54000091552734,AAPL,2021-06-04,2023-01-20,3.2972,28.333
5500,5500,10.2,34.5,150,125.9000015258789,AAPL,2021-06-07,2023-01-20,3.2972,28.795
5501,5501,10.63,33.4,150,125.9000015258789,AAPL,2021-06-08,2023-01-20,3.2972,28.764
5502,5502,10.6,,150,126.73999786376952,AAPL,2021-06-09,2023-01-20,3.2972,28.749
5503,5503,10.1,,150,127.12999725341795,AAPL,2021-06-10,2023-01-20,3.2972,28.589
5504,5504,10.25,32.7,150,126.11000061035156,AAPL,2021-06-11,2023-01-20,3.2972,28.209
5505,5505,11.85,31.2,150,130.47999572753906,AAPL,2021-06-14,2023-01-20,3.2972,28.605
5506,5506,11.59,,150,130.47999572753906,AAPL,2021-06-15,2023-01-20,3.2972,28.831
5507,5507,11.85,31.95,150,129.63999938964844,AAPL,2021-06-16,2023-01-20,3.2972,28.868
5508,5508,12.6,30.2,150,130.14999389648438,AAPL,2021-06-17,2023-01-20,3.2972,28.691
5509,5509,12.3,31.1,150,131.7899932861328,AAPL,2021-06-18,2023-01-20,3.2972,29.057
5510,5510,12.55,30.1,150,132.3000030517578,AAPL,2021-06-21,2023-01-20,3.2972,28.63
5511,5511,13.3,29.6,150,132.3000030517578,AAPL,2021-06-22,2023-01-20,3.2972,28.675
5512,5512,13.28,29.15,150,133.97999572753906,AAPL,2021-06-23,2023-01-20,3.2972,28.593
5513,5513,12.8,29.1,150,133.6999969482422,AAPL,2021-06-24,2023-01-20,3.2972,28.483
5514,5514,12.67,29.1,150,133.41000366210938,AAPL,2021-06-25,2023-01-20,3.2972,28.294
5515,5515,13.32,28.0,150,134.77999877929688,AAPL,2021-06-28,2023-01-20,3.2972,28.268
5516,5516,14.05,27.8,150,134.77999877929688,AAPL,2021-06-29,2023-01-20,3.2972,28.286
5517,5517,14.39,27.3,150,136.3300018310547,AAPL,2021-06-30,2023-01-20,3.2972,28.434
5518,5518,14.33,,150,136.9600067138672,AAPL,2021-07-01,2023-01-20,3.2972,28.279
5519,5519,15.75,25.51,150,137.27000427246094,AAPL,2021-07-02,2023-01-20,3.2972,28.239
5520,5520,17.2,24.8,150,142.02000427246094,AAPL,2021-07-06,2023-01-20,3.2972,28.934
5521,5521,18.7,23.9,150,142.02000427246094,AAPL,2021-07-07,2023-01-20,3.2972,29.349
5522,5522,18.35,25.05,150,144.57000732421875,AAPL,2021-07-08,2023-01-20,3.2972,29.885
5523,5523,19.3,24.0,150,143.24000549316406,AAPL,2021-07-09,2023-01-20,3.2972,29.827
5524,5524,18.81,24.05,150,144.5,AAPL,2021-07-12,2023-01-20,3.2972,29.646
5525,5525,19.32,23.45,150,144.5,AAPL,2021-07-13,2023-01-20,3.2972,29.628
5526,5526,21.38,22.25,150,145.63999938964844,AAPL,2021-07-14,2023-01-20,3.2972,30.021
5527,5527,21.05,22.69,150,149.14999389648438,AAPL,2021-07-15,2023-01-20,3.2972,29.774
5528,5528,19.6,23.4,150,148.47999572753906,AAPL,2021-07-16,2023-01-20,3.2972,29.736
5529,5529,17.9,25.45,150,142.4499969482422,AAPL,2021-07-19,2023-01-20,3.2972,30.148
5530,5530,19.9,23.35,150,142.4499969482422,AAPL,2021-07-20,2023-01-20,3.2972,30.076
5531,5531,19.05,23.35,150,146.14999389648438,AAPL,2021-07-21,2023-01-20,3.2972,29.808
5532,5532,19.61,22.8,150,145.39999389648438,AAPL,2021-07-22,2023-01-20,3.2972,29.548
5533,5533,20.55,21.8,150,146.8000030517578,AAPL,2021-07-23,2023-01-20,3.2972,29.22
5534,5534,20.5,21.3,150,148.99000549316406,AAPL,2021-07-26,2023-01-20,3.2972,29.219
5535,5535,19.5,22.78,150,148.99000549316406,AAPL,2021-07-27,2023-01-20,3.2972,29.372
5536,5536,18.65,23.5,150,146.77000427246094,AAPL,2021-07-28,2023-01-20,3.2972,29.485
5537,5537,18.7,22.9,150,144.97999572753906,AAPL,2021-07-29,2023-01-20,3.2972,29.241
5538,5538,18.8,22.85,150,145.63999938964844,AAPL,2021-07-30,2023-01-20,3.2972,29.176
5539,5539,18.25,22.55,150,145.52000427246094,AAPL,2021-08-02,2023-01-20,3.2972,28.731
5540,5540,19.34,21.78,150,145.52000427246094,AAPL,2021-08-03,2023-01-20,3.2972,28.865
5541,5541,19.22,21.85,150,147.36000061035156,AAPL,2021-08-04,2023-01-20,3.2972,29.008
5542,5542,19.1,22.03,150,146.9499969482422,AAPL,2021-08-05,2023-01-20,3.2972,28.854
5543,5543,18.5,22.24,150,147.05999755859375,AAPL,2021-08-06,2023-01-20,3.2972,28.593
5544,5544,18.3,21.95,150,146.08999633789062,AAPL,2021-08-09,2023-01-20,3.2972,28.621
5545,5545,18.15,22.4,150,146.08999633789062,AAPL,2021-08-10,2023-01-20,3.2972,28.709
5546,5546,18.35,22.05,150,145.60000610351562,AAPL,2021-08-11,2023-01-20,3.2972,28.571
5547,5547,20.05,20.75,150,145.86000061035156,AAPL,2021-08-12,2023-01-20,3.2972,28.746
5548,5548,20.1,20.7,150,148.88999938964844,AAPL,2021-08-13,2023-01-20,3.2972,28.735
5549,5549,21.3,19.93,150,151.1199951171875,AAPL,2021-08-16,2023-01-20,3.2972,28.902
5550,5550,21.04,20.65,150,151.1199951171875,AAPL,2021-08-17,2023-01-20,3.2972,29.317
5551,5551,18.85,22.11,150,150.19000244140625,AAPL,2021-08-18,2023-01-20,3.2972,29.342
5552,5552,19.1,21.84,150,146.36000061035156,AAPL,2021-08-19,2023-01-20,3.2972,29.504
5553,5553,19.6,21.25,150,146.6999969482422,AAPL,2021-08-20,2023-01-20,3.2972,28.919
5554,5554,20.34,20.3,150,149.7100067138672,AAPL,2021-08-23,2023-01-20,3.2972,28.778
5555,5555,20.2,20.22,150,149.7100067138672,AAPL,2021-08-24,2023-01-20,3.2972,28.724
5556,5556,19.25,20.56,150,149.6199951171875,AAPL,2021-08-25,2023-01-20,3.2972,28.436
5557,5557,18.72,20.75,150,148.36000061035156,AAPL,2021-08-26,2023-01-20,3.2972,28.309
5558,5558,19.1,20.15,150,147.5399932861328,AAPL,2021-08-27,2023-01-20,3.2972,28.01
5559,5559,21.85,18.48,150,153.1199951171875,AAPL,2021-08-30,2023-01-20,3.2972,28.467
5560,5560,21.25,19.1,150,153.1199951171875,AAPL,2021-08-31,2023-01-20,3.2972,28.672
5561,5561,21.45,18.57,150,151.8300018310547,AAPL,2021-09-01,2023-01-20,3.2972,28.602
5562,5562,22.4,18.6,150,152.50999450683594,AAPL,2021-09-02,2023-01-20,3.2972,28.934
5563,5563,22.7,18.5,150,153.64999389648438,AAPL,2021-09-03,2023-01-20,3.2972,28.792
5564,5564,24.4,17.35,150,156.69000244140625,AAPL,2021-09-07,2023-01-20,3.2972,29.104
5565,5565,23.3,18.28,150,156.69000244140625,AAPL,2021-09-08,2023-01-20,3.2972,29.299
5566,5566,22.8,18.55,150,155.11000061035156,AAPL,2021-09-09,2023-01-20,3.2972,29.372
5567,5567,19.9,20.6,150,154.07000732421875,AAPL,2021-09-10,2023-01-20,3.2972,29.546
5568,5568,19.86,20.3,150,149.5500030517578,AAPL,2021-09-13,2023-01-20,3.2972,29.021
5569,5569,19.1,20.79,150,149.5500030517578,AAPL,2021-09-14,2023-01-20,3.2972,29.028
5570,5570,19.4,20.02,150,148.1199951171875,AAPL,2021-09-15,2023-01-20,3.2972,28.708
5571,5571,19.08,20.2,150,149.02999877929688,AAPL,2021-09-16,2023-01-20,3.2972,28.636
5572,5572,17.85,21.4,150,148.7899932861328,AAPL,2021-09-17,2023-01-20,3.2972,28.806
5573,5573,16.2,23.1,150,142.94000244140625,AAPL,2021-09-20,2023-01-20,3.2972,29.025
5574,5574,16.4,22.48,150,142.94000244140625,AAPL,2021-09-21,2023-01-20,3.2972,28.893
5575,5575,17.65,21.45,150,143.42999267578125,AAPL,2021-09-22,2023-01-20,3.2972,29.17
5576,5576,18.2,21.12,150,145.85000610351562,AAPL,2021-09-23,2023-01-20,3.2972,28.922
5577,5577,18.2,20.74,150,146.8300018310547,AAPL,2021-09-24,2023-01-20,3.2972,28.767
5578,5578,17.0,21.37,150,145.3699951171875,AAPL,2021-09-27,2023-01-20,3.2972,28.598
5579,5579,15.78,23.4,150,145.3699951171875,AAPL,2021-09-28,2023-01-20,3.2972,29.288
5580,5580,16.1,22.95,150,141.91000366210938,AAPL,2021-09-29,2023-01-20,3.2972,29.269
5581,5581,15.5,23.23,150,142.8300018310547,AAPL,2021-09-30,2023-01-20,3.2972,29.31
5582,5582,15.45,23.0,150,141.5,AAPL,2021-10-01,2023-01-20,3.2972,28.435
5583,5583,13.95,24.98,150,139.13999938964844,AAPL,2021-10-04,2023-01-20,3.2972,28.934
5584,5584,14.5,22.8,150,139.13999938964844,AAPL,2021-10-05,2023-01-20,3.2972,28.314
5585,5585,15.27,24.2,150,141.11000061035156,AAPL,2021-10-06,2023-01-20,3.2972,28.706
5586,5586,16.0,22.1,150,142.0,AAPL,2021-10-07,2023-01-20,3.2972,28.836
5587,5587,15.54,22.35,150,143.2899932861328,AAPL,2021-10-08,2023-01-20,3.2972,28.507
5588,5588,15.4,22.1,150,142.80999755859375,AAPL,2021-10-11,2023-01-20,3.2972,28.515
5589,5589,14.85,22.6,150,142.80999755859375,AAPL,2021-10-12,2023-01-20,3.2972,28.46
5590,5590,14.05,23.1,150,141.50999450683594,AAPL,2021-10-13,2023-01-20,3.2972,28.088
5591,5591,15.25,21.4,150,140.91000366210938,AAPL,2021-10-14,2023-01-20,3.2972,27.69
5592,5592,15.73,21.05,150,143.75999450683594,AAPL,2021-10-15,2023-01-20,3.2972,27.751
5593,5593,16.9,20.4,150,146.5500030517578,AAPL,2021-10-18,2023-01-20,3.2972,28.029
5594,5594,18.3,19.45,150,146.5500030517578,AAPL,2021-10-19,2023-01-20,3.2972,28.309
5595,5595,18.49,19.3,150,148.75999450683594,AAPL,2021-10-20,2023-01-20,3.2972,28.438
5596,5596,18.5,19.0,150,149.25999450683594,AAPL,2021-10-21,2023-01-20,3.2972,28.254
5597,5597,18.24,19.09,150,149.47999572753906,AAPL,2021-10-22,2023-01-20,3.2972,28.299
5598,5598,18.0,19.25,150,148.63999938964844,AAPL,2021-10-25,2023-01-20,3.2972,28.247
5599,5599,18.4,18.65,150,148.63999938964844,AAPL,2021-10-26,2023-01-20,3.2972,28.195
5600,5600,18.15,18.75,150,149.32000732421875,AAPL,2021-10-27,2023-01-20,3.2972,28.3
5601,5601,20.1,17.6,150,148.85000610351562,AAPL,2021-10-28,2023-01-20,3.2972,28.213
5602,5602,18.55,18.5,150,152.57000732421875,AAPL,2021-10-29,2023-01-20,3.2972,28.162
5603,5603,17.95,18.85,150,148.9600067138672,AAPL,2021-11-01,2023-01-20,3.2963,28.033
5604,5604,18.4,18.1,150,150.02000427246094,AAPL,2021-11-02,2023-01-20,3.2963,27.965
5605,5605,19.35,17.65,150,151.49000549316406,AAPL,2021-11-03,2023-01-20,3.2963,27.88
5606,5606,18.9,17.95,150,150.9600067138672,AAPL,2021-11-04,2023-01-20,3.2963,28.026
5607,5607,19.36,17.8,150,151.27999877929688,AAPL,2021-11-05,2023-01-20,3.2963,28.218
5608,5608,19.0,18.16,150,150.44000244140625,AAPL,2021-11-08,2023-01-20,3.2963,28.384
5609,5609,19.5,18.22,150,150.80999755859375,AAPL,2021-11-09,2023-01-20,3.2963,28.698
5610,5610,17.85,19.35,150,147.9199981689453,AAPL,2021-11-10,2023-01-20,3.2963,28.907
5611,5611,17.65,19.2,150,147.8699951171875,AAPL,2021-11-11,2023-01-20,3.2963,28.497
5612,5612,18.75,18.25,150,149.99000549316406,AAPL,2021-11-12,2023-01-20,3.2963,28.508
5613,5613,18.6,18.0,150,150.0,AAPL,2021-11-15,2023-01-20,3.2963,28.389
5614,5614,19.1,17.6,150,151.0,AAPL,2021-11-16,2023-01-20,3.2963,28.245
5615,5615,20.9,16.75,150,153.49000549316406,AAPL,2021-11-17,2023-01-20,3.2963,28.867
5616,5616,24.5,15.9,150,157.8699951171875,AAPL,2021-11-18,2023-01-20,3.2963,30.09
5617,5617,25.92,14.9,150,160.5500030517578,AAPL,2021-11-19,2023-01-20,3.2963,29.855
5618,5618,26.15,14.25,150,161.02000427246094,AAPL,2021-11-22,2023-01-20,3.2963,29.451
5619,5619,27.15,15.0,150,161.41000366210938,AAPL,2021-11-23,2023-01-20,3.2963,30.745
5620,5620,27.57,14.85,150,161.94000244140625,AAPL,2021-11-24,2023-01-20,3.2963,31.12
5621,5621,25.0,17.1,150,156.80999755859375,AAPL,2021-11-26,2023-01-20,3.2963,33.295
5622,5622,26.3,15.24,150,160.24000549316406,AAPL,2021-11-29,2023-01-20,3.2963,30.8
5623,5623,29.96,14.15,150,165.3000030517578,AAPL,2021-11-30,2023-01-20,3.2963,31.548
5624,5624,29.97,14.35,150,164.77000427246094,AAPL,2021-12-01,2023-01-20,3.2963,32.378
5625,5625,29.03,14.84,150,163.75999450683594,AAPL,2021-12-02,2023-01-20,3.2963,31.971
5626,5626,28.75,16.15,150,161.83999633789062,AAPL,2021-12-03,2023-01-20,3.2963,33.191
5627,5627,30.4,14.47,150,165.32000732421875,AAPL,2021-12-06,2023-01-20,3.2963,32.6
5628,5628,34.43,13.0,150,171.17999267578125,AAPL,2021-12-07,2023-01-20,3.2963,32.855
5629,5629,37.75,11.9,150,175.0800018310547,AAPL,2021-12-08,2023-01-20,3.2963,32.938
5630,5630,37.0,11.65,150,174.55999755859375,AAPL,2021-12-09,2023-01-20,3.2963,32.838
5631,5631,40.2,10.41,150,179.4499969482422,AAPL,2021-12-10,2023-01-20,3.2963,32.475
5632,5632,37.5,10.8,150,175.74000549316406,AAPL,2021-12-13,2023-01-20,3.2963,32.164
5633,5633,37.01,11.85,150,174.3300018310547,AAPL,2021-12-14,2023-01-20,3.2963,32.6
5634,5634,40.3,10.35,150,179.3000030517578,AAPL,2021-12-15,2023-01-20,3.2963,32.638
5635,5635,35.6,12.3,150,172.25999450683594,AAPL,2021-12-16,2023-01-20,3.2963,32.734
5636,5636,34.45,12.25,150,171.13999938964844,AAPL,2021-12-17,2023-01-20,3.2963,32.29
5637,5637,33.17,12.7,150,169.75,AAPL,2021-12-20,2023-01-20,3.2963,32.556
5638,5638,35.55,11.8,150,172.99000549316406,AAPL,2021-12-21,2023-01-20,3.2963,32.285
5639,5639,37.4,11.34,150,175.63999938964844,AAPL,2021-12-22,2023-01-20,3.2963,32.531
5640,5640,37.65,10.5,150,176.27999877929688,AAPL,2021-12-23,2023-01-20,3.2963,32.17
5641,5641,40.6,9.33,150,180.3300018310547,AAPL,2021-12-27,2023-01-20,3.2963,31.73
5642,5642,39.61,9.75,150,179.2899932861328,AAPL,2021-12-28,2023-01-20,3.2963,31.801
5643,5643,39.9,9.45,150,179.3800048828125,AAPL,2021-12-29,2023-01-20,3.2963,31.588
5644,5644,38.73,9.59,150,178.1999969482422,AAPL,2021-12-30,2023-01-20,3.2963,31.434
5645,5645,38.2,9.4,150,177.57000732421875,AAPL,2021-12-31,2023-01-20,3.2963,31.325
5646,5646,41.15,8.75,150,182.00999450683597,AAPL,2022-01-03,2023-01-20,3.2963,31.16
5647,5647,40.15,9.1,150,179.6999969482422,AAPL,2022-01-04,2023-01-20,3.2963,31.494
5648,5648,36.6,10.75,150,174.9199981689453,AAPL,2022-01-05,2023-01-20,3.2963,32.222
5649,5649,33.5,10.85,150,172.0,AAPL,2022-01-06,2023-01-20,3.2963,30.999
5650,5650,34.35,10.7,150,172.1699981689453,AAPL,2022-01-07,2023-01-20,3.2963,31.713
5651,5651,33.2,10.9,150,172.19000244140625,AAPL,2022-01-10,2023-01-20,3.2963,31.152
5652,5652,35.12,9.65,150,175.0800018310547,AAPL,2022-01-11,2023-01-20,3.2963,30.413
5653,5653,35.65,9.6,150,175.52999877929688,AAPL,2022-01-12,2023-01-20,3.2963,30.696
5654,5654,33.35,10.6,150,172.19000244140625,AAPL,2022-01-13,2023-01-20,3.2963,30.962
5655,5655,33.95,10.33,150,173.07000732421875,AAPL,2022-01-14,2023-01-20,3.2963,30.662
5656,5656,32.15,11.3,150,169.8000030517578,AAPL,2022-01-18,2023-01-20,3.2963,31.36
5657,5657,29.5,12.5,150,166.22999572753906,AAPL,2022-01-19,2023-01-20,3.2963,31.965
5658,5658,28.6,13.09,150,164.50999450683594,AAPL,2022-01-20,2023-01-20,3.2963,31.726
5659,5659,27.84,14.05,150,162.41000366210938,AAPL,2022-01-21,2023-01-20,3.2963,32.215
5660,5660,27.4,15.0,150,161.6199951171875,AAPL,2022-01-24,2023-01-20,3.1609,33.493
5661,5661,26.5,15.4,150,159.77999877929688,AAPL,2022-01-25,2023-01-20,3.1609,33.527
5662,5662,26.3,15.9,150,159.69000244140625,AAPL,2022-01-26,2023-01-20,3.1609,33.898
5663,5663,26.1,15.64,150,159.22000122070312,AAPL,2022-01-27,2023-01-20,3.1609,33.609
5664,5664,33.4,12.09,150,170.3300018310547,AAPL,2022-01-28,2023-01-20,3.1609,33.831
5665,5665,36.45,10.56,150,174.77999877929688,AAPL,2022-01-31,2023-01-20,3.1609,33.317
5666,5666,35.85,10.28,150,174.61000061035156,AAPL,2022-02-01,2023-01-20,3.1609,32.538
5667,5667,36.45,9.8,150,175.83999633789062,AAPL,2022-02-02,2023-01-20,3.1609,32.054
5668,5668,34.68,10.9,150,172.89999389648438,AAPL,2022-02-03,2023-01-20,3.1609,32.691
5669,5669,34.2,10.45,150,172.38999938964844,AAPL,2022-02-04,2023-01-20,3.1609,32.532
5670,5670,33.5,10.87,150,171.66000366210938,AAPL,2022-02-07,2023-01-20,3.1609,32.336
5671,5671,36.1,9.7,150,174.8300018310547,AAPL,2022-02-08,2023-01-20,3.1609,32.127
5672,5672,36.35,9.25,150,176.27999877929688,AAPL,2022-02-09,2023-01-20,3.1609,31.718
5673,5673,33.8,10.05,150,172.1199951171875,AAPL,2022-02-10,2023-01-20,3.1609,31.734
5674,5674,31.82,11.5,150,168.63999938964844,AAPL,2022-02-11,2023-01-20,3.1609,32.707
5675,5675,31.2,11.25,150,168.8800048828125,AAPL,2022-02-14,2023-01-20,3.1609,32.281
5676,5676,34.0,9.82,150,172.7899932861328,AAPL,2022-02-15,2023-01-20,3.1609,31.864
5677,5677,34.1,9.7,150,172.5500030517578,AAPL,2022-02-16,2023-01-20,3.1609,31.668
5678,5678,31.45,10.95,150,168.8800048828125,AAPL,2022-02-17,2023-01-20,3.1609,32.242
5679,5679,30.1,11.75,150,167.3000030517578,AAPL,2022-02-18,2023-01-20,3.1609,32.304
5680,5680,27.75,12.75,150,164.32000732421875,AAPL,2022-02-22,2023-01-20,3.0872,32.31
5681,5681,25.3,13.7,150,160.07000732421875,AAPL,2022-02-23,2023-01-20,3.0872,32.604
5682,5682,26.75,13.0,150,162.74000549316406,AAPL,2022-02-24,2023-01-20,3.0872,32.457
5683,5683,27.95,11.85,150,164.85000610351562,AAPL,2022-02-25,2023-01-20,3.0872,31.471
5684,5684,28.25,12.75,150,165.1199951171875,AAPL,2022-02-28,2023-01-20,3.0872,32.347
5685,5685,27.0,13.53,150,163.1999969482422,AAPL,2022-03-01,2023-01-20,3.0872,33.377
5686,5686,29.58,11.5,150,166.55999755859375,AAPL,2022-03-02,2023-01-20,3.0872,32.777
5687,5687,29.79,11.6,150,166.22999572753906,AAPL,2022-03-03,2023-01-20,3.0872,33.231
5688,5688,27.8,13.6,150,163.1699981689453,AAPL,2022-03-04,2023-01-20,3.0872,33.634
5689,5689,25.47,14.75,150,159.3000030517578,AAPL,2022-03-07,2023-01-20,3.0872,34.466
5690,5690,23.5,15.1,150,157.44000244140625,AAPL,2022-03-08,2023-01-20,3.0872,33.64
5691,5691,26.7,12.7,150,162.9499969482422,AAPL,2022-03-09,2023-01-20,3.0872,32.813
5692,5692,24.05,14.6,150,158.52000427246094,AAPL,2022-03-10,2023-01-20,3.0872,33.259
5693,5693,21.85,15.85,150,154.72999572753906,AAPL,2022-03-11,2023-01-20,3.0872,33.531
5694,5694,19.65,17.8,150,150.6199951171875,AAPL,2022-03-14,2023-01-20,3.0872,33.877
5695,5695,21.9,15.45,150,155.08999633789062,AAPL,2022-03-15,2023-01-20,3.0872,33.21
5696,5696,24.0,13.35,150,159.58999633789062,AAPL,2022-03-16,2023-01-20,3.0872,32.097
5697,5697,24.75,12.72,150,160.6199951171875,AAPL,2022-03-17,2023-01-20,3.0872,32.038
5698,5698,26.75,11.6,150,163.97999572753906,AAPL,2022-03-18,2023-01-20,3.0872,31.851
5699,5699,27.55,11.3,150,165.3800048828125,AAPL,2022-03-21,2023-01-20,2.9439,31.952
5700,5700,30.0,9.65,150,168.82000732421875,AAPL,2022-03-22,2023-01-20,2.9439,31.242
5701,5701,31.49,9.59,150,170.2100067138672,AAPL,2022-03-23,2023-01-20,2.9439,32.298
